Provincia,Localidad,link Indec,Velocidad (Mbps),Provincia_Num,Accesos
Cordoba,Rio Segundo,Las Junturas,14119100.0,0.5,1.0
Cordoba,Rio Segundo,Las Junturas,14119100.0,4.0,1.0
Cordoba,Rio Segundo,Las Junturas,14119100.0,6.0,52.0
Cordoba,Rio Segundo,Las Junturas,14119100.0,10.0,5.0
Cordoba,Rio Segundo,Las Junturas,14119100.0,15.0,21.0
Cordoba,Rio Segundo,Las Junturas,14119100.0,25.0,3.0
Cordoba,Rio Segundo,Las Junturas,14119100.0,100.0,569.0
Cordoba,Rio Segundo,Las Junturas,14119100.0,150.0,11.0
Cordoba,Rio Segundo,Los Chanaritos,14119110.0,4.0,67.0
Cordoba,Rio Segundo,Los Chanaritos,14119110.0,6.0,5.0
Cordoba,Rio Segundo,Los Chanaritos,14119110.0,10.0,6.0
Cordoba,Rio Segundo,Los Chanaritos,14119110.0,15.0,1.0
Cordoba,Rio Segundo,Luque,14119120.0,0.0,20.0
Cordoba,Rio Segundo,Luque,14119120.0,3.0,1.0
Cordoba,Rio Segundo,Luque,14119120.0,6.0,6.0
Cordoba,Rio Segundo,Luque,14119120.0,10.0,10.0
Cordoba,Rio Segundo,Luque,14119120.0,15.0,2.0
Cordoba,Rio Segundo,Luque,14119120.0,100.0,1239.0
Cordoba,Rio Segundo,Manfredi,14119130.0,0.0,4.0
Cordoba,Rio Segundo,Manfredi,14119130.0,6.0,2.0
Cordoba,Rio Segundo,Manfredi,14119130.0,10.0,29.0
Cordoba,Rio Segundo,Manfredi,14119130.0,15.0,3.0
Cordoba,Rio Segundo,Oncativo,14119150.0,0.0,13.0
Cordoba,Rio Segundo,Oncativo,14119150.0,1.0,6.0
Cordoba,Rio Segundo,Oncativo,14119150.0,3.0,5.0
Cordoba,Rio Segundo,Oncativo,14119150.0,3.5,2645.0
Cordoba,Rio Segundo,Oncativo,14119150.0,6.0,84.0
Cordoba,Rio Segundo,Oncativo,14119150.0,8.0,65.0
Cordoba,Rio Segundo,Oncativo,14119150.0,10.0,156.0
Cordoba,Rio Segundo,Oncativo,14119150.0,15.0,22.0
Cordoba,Rio Segundo,Pilar,14119160.0,1.0,11.0
Cordoba,Rio Segundo,Pilar,14119160.0,3.0,1232.0
Cordoba,Rio Segundo,Pilar,14119160.0,6.0,151.0
Cordoba,Rio Segundo,Pilar,14119160.0,10.0,305.0
Cordoba,Rio Segundo,Pilar,14119160.0,15.0,41.0
Cordoba,Rio Segundo,Pilar,14119160.0,20.0,32.0
Cordoba,Rio Segundo,Pilar,14119160.0,50.0,1350.0
Cordoba,Rio Segundo,Pozo Del Molle,14119170.0,50.0,2510.0
Cordoba,Rio Segundo,Rincon,14119180.0,12.0,125.0
Cordoba,Rio Segundo,Rincon,14119180.0,15.0,36.0
Cordoba,Rio Segundo,Rincon,14119180.0,25.0,1.0
Cordoba,Rio Segundo,Rincon,14119180.0,50.0,4.0
Cordoba,Rio Segundo,Rio Segundo,14119190.0,1.0,20.0
Cordoba,Rio Segundo,Rio Segundo,14119190.0,2.0,1.0
Cordoba,Rio Segundo,Rio Segundo,14119190.0,3.0,1461.0
Cordoba,Rio Segundo,Rio Segundo,14119190.0,5.0,51.0
Cordoba,Rio Segundo,Rio Segundo,14119190.0,6.0,364.0
Cordoba,Rio Segundo,Rio Segundo,14119190.0,7.0,12.0
Cordoba,Rio Segundo,Rio Segundo,14119190.0,10.0,352.0
Cordoba,Rio Segundo,Rio Segundo,14119190.0,15.0,7.0
Cordoba,Rio Segundo,Rio Segundo,14119190.0,20.0,1.0
Cordoba,Rio Segundo,Rio Segundo,14119190.0,50.0,1749.0
Cordoba,Rio Segundo,Santiago Temple,14119200.0,0.5,1.0
Cordoba,Rio Segundo,Santiago Temple,14119200.0,2.0,1.0
Cordoba,Rio Segundo,Santiago Temple,14119200.0,3.0,1.0
Cordoba,Rio Segundo,Santiago Temple,14119200.0,4.0,13.0
Cordoba,Rio Segundo,Santiago Temple,14119200.0,5.0,736.0
Cordoba,Rio Segundo,Santiago Temple,14119200.0,6.0,5.0
Cordoba,Rio Segundo,Santiago Temple,14119200.0,7.0,74.0
Cordoba,Rio Segundo,Santiago Temple,14119200.0,10.0,78.0
Cordoba,Rio Segundo,Santiago Temple,14119200.0,15.0,14.0
Cordoba,Rio Segundo,Santiago Temple,14119200.0,20.0,1.0
Cordoba,Rio Segundo,Santiago Temple,14119200.0,25.0,13.0
Cordoba,Rio Segundo,Villa Del Rosario,14119210.0,0.0,1.0
Cordoba,Rio Segundo,Villa Del Rosario,14119210.0,1.0,3.0
Cordoba,Rio Segundo,Villa Del Rosario,14119210.0,3.0,1.0
Cordoba,Rio Segundo,Villa Del Rosario,14119210.0,5.0,22.0
Cordoba,Rio Segundo,Villa Del Rosario,14119210.0,6.0,22.0
Cordoba,Rio Segundo,Villa Del Rosario,14119210.0,10.0,38.0
Cordoba,Rio Segundo,Villa Del Rosario,14119210.0,12.0,1495.0
Cordoba,Rio Segundo,Villa Del Rosario,14119210.0,15.0,2599.0
Cordoba,Rio Segundo,Villa Del Rosario,14119210.0,25.0,1663.0
Cordoba,Rio Segundo,Villa Del Rosario,14119210.0,50.0,758.0
Cordoba,Rio Segundo,Villa Del Rosario,14119210.0,100.0,80.0
Cordoba,Rio Segundo,Villa Del Rosario,14119210.0,300.0,24.0
Cordoba,Rio Segundo,Villa Del Rosario,14119210.0,500.0,9.0
Cordoba,Rio Segundo,Villa Del Rosario,14119210.0,1000.0,9.0
Cordoba,San Alberto,Arroyo Los Patos,14126020.0,2.0,4.0
Cordoba,San Alberto,Arroyo Los Patos,14126020.0,3.0,4.0
Cordoba,San Alberto,Arroyo Los Patos,14126020.0,8.0,35.0
Cordoba,San Alberto,Arroyo Los Patos,14126020.0,15.0,20.0
Cordoba,San Alberto,El Huayco,14126030.0,2.0,4.0
Cordoba,San Alberto,El Huayco,14126030.0,3.0,6.0
Cordoba,San Alberto,El Huayco,14126030.0,6.0,13.0
Cordoba,San Alberto,El Huayco,14126030.0,10.0,40.0
Cordoba,San Alberto,El Huayco,14126030.0,15.0,6.0
Cordoba,San Alberto,La Cortadera,14126040.0,10.0,1.0
Cordoba,San Alberto,Las Calles,14126050.0,1.0,19.0
Cordoba,San Alberto,Las Calles,14126050.0,2.0,5.0
Cordoba,San Alberto,Las Calles,14126050.0,3.0,3.0
Cordoba,San Alberto,Las Calles,14126050.0,4.0,23.0
Cordoba,San Alberto,Las Calles,14126050.0,7.0,8.0
Cordoba,San Alberto,Las Calles,14126050.0,10.0,19.0
Cordoba,San Alberto,Las Rabonas,14126070.0,1.0,18.0
Cordoba,San Alberto,Las Rabonas,14126070.0,2.0,9.0
Cordoba,San Alberto,Las Rabonas,14126070.0,3.0,5.0
Cordoba,San Alberto,Las Rabonas,14126070.0,4.0,21.0
Cordoba,San Alberto,Las Rabonas,14126070.0,7.0,9.0
Cordoba,San Alberto,Las Rabonas,14126070.0,10.0,8.0
Cordoba,San Alberto,Mina Clavero,14126090.0,0.0,1.0
Cordoba,San Alberto,Mina Clavero,14126090.0,1.0,48.0
Cordoba,San Alberto,Mina Clavero,14126090.0,3.0,145.0
Cordoba,San Alberto,Mina Clavero,14126090.0,6.0,311.0
Cordoba,San Alberto,Mina Clavero,14126090.0,8.0,280.0
Cordoba,San Alberto,Mina Clavero,14126090.0,10.0,673.0
Cordoba,San Alberto,Mina Clavero,14126090.0,15.0,215.0
Cordoba,San Alberto,Mina Clavero,14126090.0,20.0,49.0
Cordoba,San Alberto,Mina Clavero,14126090.0,30.0,3.0
Cordoba,San Alberto,Nono,14126110.0,2.0,20.0
Cordoba,San Alberto,Nono,14126110.0,3.0,34.0
Cordoba,San Alberto,Nono,14126110.0,4.0,16.0
Cordoba,San Alberto,Nono,14126110.0,6.0,27.0
Cordoba,San Alberto,Nono,14126110.0,7.0,8.0
Cordoba,San Alberto,Nono,14126110.0,8.0,21.0
Cordoba,San Alberto,Nono,14126110.0,10.0,86.0
Cordoba,San Alberto,Nono,14126110.0,15.0,112.0
Cordoba,San Alberto,Nono,14126110.0,20.0,1.0
Cordoba,San Alberto,San Huberto,14126130.0,2.0,6.0
Cordoba,San Alberto,San Huberto,14126130.0,3.0,6.0
Cordoba,San Alberto,San Huberto,14126130.0,4.0,14.0
Cordoba,San Alberto,San Huberto,14126130.0,7.0,6.0
Cordoba,San Alberto,San Huberto,14126130.0,10.0,15.0
Cordoba,San Alberto,San Lorenzo,14126140.0,10.0,20.0
Cordoba,San Alberto,San Pedro,14126160.0,1.0,179.0
Cordoba,San Alberto,San Pedro,14126160.0,2.0,17.0
Cordoba,San Alberto,San Pedro,14126160.0,3.0,12.0
Cordoba,San Alberto,San Pedro,14126160.0,4.0,2.0
Cordoba,San Alberto,San Pedro,14126160.0,6.0,91.0
Cordoba,San Alberto,San Pedro,14126160.0,12.0,108.0
Cordoba,San Alberto,San Vicente,14126170.0,2.0,25.0
Cordoba,San Alberto,San Vicente,14126170.0,10.0,1.0
Cordoba,San Alberto,San Vicente,14126170.0,12.0,8.0
Cordoba,San Alberto,Sauce Arriba,14126180.0,1.0,21.0
Cordoba,San Alberto,Villa Cura Brochero,14126200.0,0.0,1.0
Cordoba,San Alberto,Villa Cura Brochero,14126200.0,2.0,1.0
Cordoba,San Alberto,Villa Cura Brochero,14126200.0,3.0,14.0
Cordoba,San Alberto,Villa Cura Brochero,14126200.0,8.0,167.0
Cordoba,San Alberto,Villa Cura Brochero,14126200.0,15.0,120.0
Cordoba,San Alberto,Villa Cura Brochero,14126200.0,20.0,3.0
Cordoba,San Alberto,Villa Sarmiento,14126210.0,1.0,261.0
Cordoba,San Alberto,Villa Sarmiento,14126210.0,2.0,25.0
Cordoba,San Alberto,Villa Sarmiento,14126210.0,3.0,15.0
Cordoba,San Alberto,Villa Sarmiento,14126210.0,6.0,56.0
Cordoba,San Alberto,Villa Sarmiento,14126210.0,12.0,67.0
Cordoba,San Javier,Conlara,14133010.0,2.0,23.0
Cordoba,San Javier,Conlara,14133010.0,7.0,1.0
Cordoba,San Javier,Cruz Cana,14133030.0,2.0,28.0
Cordoba,San Javier,Cruz Cana,14133030.0,3.0,5.0
Cordoba,San Javier,Cruz Cana,14133030.0,7.0,8.0
Cordoba,San Javier,Dos Arroyos,14133040.0,2.0,3.0
Cordoba,San Javier,Dos Arroyos,14133040.0,3.0,2.0
Cordoba,San Javier,El Pantanillo,14133050.0,0.0,1.0
Cordoba,San Javier,El Pantanillo,14133050.0,2.0,1.0
Cordoba,San Javier,El Pantanillo,14133050.0,3.0,2.0
Cordoba,San Javier,La Paz,14133060.0,0.0,12.0
Cordoba,San Javier,La Paz,14133060.0,0.5,1.0
Cordoba,San Javier,La Paz,14133060.0,1.0,120.0
Cordoba,San Javier,La Paz,14133060.0,2.0,60.0
Cordoba,San Javier,La Paz,14133060.0,3.0,12.0
Cordoba,San Javier,La Paz,14133060.0,7.0,64.0
Cordoba,San Javier,La Poblacion,14133070.0,0.0,11.0
Cordoba,San Javier,La Poblacion,14133070.0,2.0,36.0
Cordoba,San Javier,La Poblacion,14133070.0,3.0,17.0
Cordoba,San Javier,La Poblacion,14133070.0,7.0,14.0
Cordoba,San Javier,La Ramada,14133080.0,2.0,8.0
Cordoba,San Javier,La Ramada,14133080.0,3.0,4.0
Cordoba,San Javier,La Ramada,14133080.0,7.0,2.0
Cordoba,San Javier,La Travesia,14133090.0,0.0,7.0
Cordoba,San Javier,La Travesia,14133090.0,2.0,29.0
Cordoba,San Javier,La Travesia,14133090.0,3.0,2.0
Cordoba,San Javier,La Travesia,14133090.0,7.0,11.0
Cordoba,San Javier,Las Chacras,14133095.0,10.0,1.0
Cordoba,San Javier,Las Tapias,14133100.0,1.0,77.0
Cordoba,San Javier,Las Tapias,14133100.0,2.0,17.0
Cordoba,San Javier,Las Tapias,14133100.0,3.0,7.0
Cordoba,San Javier,Las Tapias,14133100.0,6.0,47.0
Cordoba,San Javier,Las Tapias,14133100.0,7.0,2.0
Cordoba,San Javier,Las Tapias,14133100.0,12.0,97.0
Cordoba,San Javier,Loma Bola,14133105.0,0.0,2.0
Cordoba,San Javier,Loma Bola,14133105.0,2.0,8.0
Cordoba,San Javier,Loma Bola,14133105.0,7.0,10.0
Cordoba,San Javier,Los Cerrillos,14133110.0,1.0,49.0
Cordoba,San Javier,Los Cerrillos,14133110.0,2.0,14.0
Cordoba,San Javier,Los Cerrillos,14133110.0,12.0,1.0
Cordoba,San Javier,Los Hornillos,14133120.0,1.0,22.0
Cordoba,San Javier,Los Hornillos,14133120.0,2.0,14.0
Cordoba,San Javier,Los Hornillos,14133120.0,3.0,11.0
Cordoba,San Javier,Los Hornillos,14133120.0,6.0,26.0
Cordoba,San Javier,Los Hornillos,14133120.0,10.0,123.0
Cordoba,San Javier,Los Hornillos,14133120.0,15.0,11.0
Cordoba,San Javier,Los Hornillos,14133120.0,20.0,1.0
Cordoba,San Javier,Los Molles,14133130.0,2.0,22.0
Cordoba,San Javier,Los Molles,14133130.0,3.0,6.0
Cordoba,San Javier,Los Molles,14133130.0,7.0,8.0
Cordoba,San Javier,Los Romeros,14133040.0,2.0,7.0
Cordoba,San Javier,Los Romeros,14133040.0,7.0,2.0
Cordoba,San Javier,Luyaba,14133150.0,0.0,4.0
Cordoba,San Javier,Luyaba,14133150.0,1.0,47.0
Cordoba,San Javier,Luyaba,14133150.0,2.0,50.0
Cordoba,San Javier,Luyaba,14133150.0,7.0,23.0
Cordoba,San Javier,Quebracho Ladeado,14133155.0,2.0,8.0
Cordoba,San Javier,Quebracho Ladeado,14133155.0,7.0,2.0
Cordoba,San Javier,Quebrada De Los Pozos,14133160.0,0.0,1.0
Cordoba,San Javier,Quebrada De Los Pozos,14133160.0,0.5,1.0
Cordoba,San Javier,Quebrada De Los Pozos,14133160.0,1.0,27.0
Cordoba,San Javier,Quebrada De Los Pozos,14133160.0,2.0,15.0
Cordoba,San Javier,Quebrada De Los Pozos,14133160.0,3.0,9.0
Cordoba,San Javier,Quebrada De Los Pozos,14133160.0,6.0,3.0
Cordoba,San Javier,Quebrada De Los Pozos,14133160.0,12.0,26.0
Cordoba,San Javier,San Javier Y Yacanto,14133170.0,0.0,66.0
Cordoba,San Javier,San Javier Y Yacanto,14133170.0,1.0,38.0
Cordoba,San Javier,San Javier Y Yacanto,14133170.0,2.0,79.0
Cordoba,San Javier,San Javier Y Yacanto,14133170.0,3.0,16.0
Cordoba,San Javier,San Javier Y Yacanto,14133170.0,7.0,81.0
Cordoba,San Javier,San Jose,14133180.0,2.0,57.0
Cordoba,San Javier,San Jose,14133180.0,12.0,12.0
Cordoba,San Javier,Villa De Las Rosas,14133190.0,0.0,4.0
Cordoba,San Javier,Villa De Las Rosas,14133190.0,1.0,26.0
Cordoba,San Javier,Villa De Las Rosas,14133190.0,2.0,133.0
Cordoba,San Javier,Villa De Las Rosas,14133190.0,3.0,36.0
Cordoba,San Javier,Villa De Las Rosas,14133190.0,6.0,4.0
Cordoba,San Javier,Villa De Las Rosas,14133190.0,7.0,43.0
Cordoba,San Javier,Villa De Las Rosas,14133190.0,12.0,83.0
Cordoba,San Javier,Villa Dolores,14133200.0,0.0,2.0
Cordoba,San Javier,Villa Dolores,14133200.0,0.75,28.0
Cordoba,San Javier,Villa Dolores,14133200.0,1.0,1426.0
Cordoba,San Javier,Villa Dolores,14133200.0,2.0,1023.0
Cordoba,San Javier,Villa Dolores,14133200.0,3.0,87.0
Cordoba,San Javier,Villa Dolores,14133200.0,4.0,114.0
Cordoba,San Javier,Villa Dolores,14133200.0,5.0,2.0
Cordoba,San Javier,Villa Dolores,14133200.0,6.0,679.0
Cordoba,San Javier,Villa Dolores,14133200.0,7.0,7.0
Cordoba,San Javier,Villa Dolores,14133200.0,8.0,3.0
Cordoba,San Javier,Villa Dolores,14133200.0,10.0,89.0
Cordoba,San Javier,Villa Dolores,14133200.0,12.0,792.0
Cordoba,San Javier,Villa Dolores,14133200.0,15.0,6.0
Cordoba,San Javier,Villa Dolores,14133200.0,20.0,4.0
Cordoba,San Javier,Villa Dolores,14133200.0,25.0,233.0
Cordoba,San Javier,Villa Dolores,14133200.0,50.0,1170.0
Cordoba,San Javier,Villa Dolores,14133200.0,100.0,2418.0
Cordoba,San Javier,Villa Dolores,14133200.0,300.0,1274.0
Cordoba,San Javier,Villa Dolores,14133200.0,500.0,69.0
Cordoba,San Javier,Villa Dolores,14133200.0,1000.0,24.0
Cordoba,San Javier,Villa La Vina,14133210.0,2.0,2.0
Cordoba,San Javier,Villa La Vina,14133210.0,3.0,4.0
Cordoba,San Justo,Alicia,14140010.0,0.0,33.0
Cordoba,San Justo,Alicia,14140010.0,0.5,1.0
Cordoba,San Justo,Alicia,14140010.0,8.0,233.0
Cordoba,San Justo,Alicia,14140010.0,10.0,193.0
Cordoba,San Justo,Alicia,14140010.0,15.0,43.0
Cordoba,San Justo,Alicia,14140010.0,20.0,837.0
Cordoba,San Justo,Alicia,14140010.0,50.0,627.0
Cordoba,San Justo,Altos De Chipion,14140020.0,0.0,1.0
Cordoba,San Justo,Altos De Chipion,14140020.0,0.5,1.0
Cordoba,San Justo,Altos De Chipion,14140020.0,10.0,634.0
Cordoba,San Justo,Arroyito,14140030.0,0.0,1.0
Cordoba,San Justo,Arroyito,14140030.0,0.5,1.0
Cordoba,San Justo,Arroyito,14140030.0,1.0,4.0
Cordoba,San Justo,Arroyito,14140030.0,3.0,24.0
Cordoba,San Justo,Arroyito,14140030.0,6.0,180.0
Cordoba,San Justo,Arroyito,14140030.0,9.0,38.0
Cordoba,San Justo,Arroyito,14140030.0,10.0,2895.0
Cordoba,San Justo,Arroyito,14140030.0,12.0,1346.0
Cordoba,San Justo,Arroyito,14140030.0,15.0,30.0
Cordoba,San Justo,Arroyito,14140030.0,20.0,1.0
Cordoba,San Justo,Arroyito,14140030.0,50.0,3165.0
Cordoba,San Justo,Arroyito,14140030.0,100.0,1196.0
Cordoba,San Justo,Arroyito,14140030.0,300.0,1027.0
Cordoba,San Justo,Brinkmann,14140050.0,1.0,2.0
Cordoba,San Justo,Brinkmann,14140050.0,3.0,2.0
Cordoba,San Justo,Brinkmann,14140050.0,5.0,75.0
Cordoba,San Justo,Brinkmann,14140050.0,6.0,9.0
Cordoba,San Justo,Brinkmann,14140050.0,10.0,94.0
Cordoba,San Justo,Brinkmann,14140050.0,15.0,16.0
Cordoba,San Justo,Brinkmann,14140050.0,20.0,2.0
Cordoba,San Justo,Brinkmann,14140050.0,25.0,1318.0
Cordoba,San Justo,Brinkmann,14140050.0,50.0,603.0
Cordoba,San Justo,Brinkmann,14140050.0,100.0,551.0
Cordoba,San Justo,Colonia Anita,14140060.0,6.0,4.0
Cordoba,San Justo,Colonia Las Pichanas,14140080.0,6.0,4.0
Cordoba,San Justo,Colonia Marina,14140090.0,0.0,2.0
Cordoba,San Justo,Colonia Marina,14140090.0,0.5,1.0
Cordoba,San Justo,Colonia Marina,14140090.0,6.0,37.0
Cordoba,San Justo,Colonia Marina,14140090.0,10.0,84.0
Cordoba,San Justo,Colonia Marina,14140090.0,12.0,6.0
Cordoba,San Justo,Colonia Marina,14140090.0,20.0,6.0
Cordoba,San Justo,Colonia Marina,14140090.0,30.0,376.0
Cordoba,San Justo,Colonia Marina,14140090.0,60.0,45.0
Cordoba,San Justo,Colonia Marina,14140090.0,100.0,1.0
Cordoba,San Justo,Colonia San Bartolome,14140110.0,0.0,1.0
Cordoba,San Justo,Colonia San Bartolome,14140110.0,6.0,58.0
Cordoba,San Justo,Colonia San Bartolome,14140110.0,10.0,200.0
Cordoba,San Justo,Colonia San Bartolome,14140110.0,12.0,10.0
Cordoba,San Justo,Colonia San Bartolome,14140110.0,15.0,68.0
Cordoba,San Justo,Colonia San Bartolome,14140110.0,20.0,24.0
Cordoba,San Justo,Colonia San Bartolome,14140110.0,25.0,8.0
Cordoba,San Justo,Colonia San Bartolome,14140110.0,50.0,58.0
Cordoba,San Justo,Colonia Valtelina,14140140.0,0.0,1.0
Cordoba,San Justo,Colonia Vignaud,14140150.0,5.0,95.0
Cordoba,San Justo,Colonia Vignaud,14140150.0,25.0,17.0
Cordoba,San Justo,Colonia Vignaud,14140150.0,50.0,19.0
Cordoba,San Justo,Colonia Vignaud,14140150.0,100.0,52.0
Cordoba,San Justo,Devoto,14140160.0,0.0,1.0
Cordoba,San Justo,Devoto,14140160.0,1.0,3.0
Cordoba,San Justo,Devoto,14140160.0,3.0,2.0
Cordoba,San Justo,Devoto,14140160.0,6.0,35.0
Cordoba,San Justo,Devoto,14140160.0,10.0,256.0
Cordoba,San Justo,Devoto,14140160.0,15.0,20.0
Cordoba,San Justo,Devoto,14140160.0,20.0,2.0
Cordoba,San Justo,El Aranado,14140170.0,0.0,4.0
Cordoba,San Justo,El Aranado,14140170.0,0.5,1.0
Cordoba,San Justo,El Aranado,14140170.0,5.0,49.0
Cordoba,San Justo,El Aranado,14140170.0,7.0,17.0
Cordoba,San Justo,El Aranado,14140170.0,8.0,415.0
Cordoba,San Justo,El Aranado,14140170.0,10.0,58.0
Cordoba,San Justo,El Aranado,14140170.0,15.0,2.0
Cordoba,San Justo,El Fortin,14140180.0,4.0,31.0
Cordoba,San Justo,El Fortin,14140180.0,6.0,14.0
Cordoba,San Justo,El Fortin,14140180.0,7.0,339.0
Cordoba,San Justo,El Fortin,14140180.0,8.0,9.0
Cordoba,San Justo,El Fortin,14140180.0,9.0,63.0
Cordoba,San Justo,El Fortin,14140180.0,10.0,9.0
Cordoba,San Justo,El Fortin,14140180.0,11.0,25.0
Cordoba,San Justo,El Fortin,14140180.0,15.0,14.0
Cordoba,San Justo,El Fortin,14140180.0,20.0,1.0
Cordoba,San Justo,El Fuertecito,14140190.0,6.0,9.0
Cordoba,San Justo,El Fuertecito,14140190.0,9.0,2.0
Cordoba,San Justo,El Fuertecito,14140190.0,10.0,62.0
Cordoba,San Justo,El Fuertecito,14140190.0,12.0,34.0
Cordoba,San Justo,El Fuertecito,14140190.0,15.0,2.0
Cordoba,San Justo,El Fuertecito,14140190.0,50.0,10.0
Cordoba,San Justo,El Fuertecito,14140190.0,100.0,1.0
Cordoba,San Justo,El Fuertecito,14140190.0,300.0,2.0
Cordoba,San Justo,El Tio,14140200.0,10.0,7.0
Cordoba,San Justo,El Tio,14140200.0,12.0,762.0
Cordoba,San Justo,El Tio,14140200.0,15.0,6.0
Cordoba,San Justo,El Tio,14140200.0,20.0,30.0
Cordoba,San Justo,El Tio,14140200.0,25.0,39.0
Cordoba,San Justo,El Tio,14140200.0,30.0,1.0
Cordoba,San Justo,El Tio,14140200.0,50.0,32.0
Cordoba,San Justo,Estacion Luxardo,14140210.0,6.0,36.0
Cordoba,San Justo,Freyre,14140220.0,0.0,1.0
Cordoba,San Justo,Freyre,14140220.0,1.0,87.0
Cordoba,San Justo,Freyre,14140220.0,2.0,249.0
Cordoba,San Justo,Freyre,14140220.0,2.2,18.0
Cordoba,San Justo,Freyre,14140220.0,3.0,246.0
Cordoba,San Justo,Freyre,14140220.0,3.3,3.0
Cordoba,San Justo,Freyre,14140220.0,5.0,207.0
Cordoba,San Justo,Freyre,14140220.0,6.0,76.0
Cordoba,San Justo,Freyre,14140220.0,6.4,5.0
Cordoba,San Justo,Freyre,14140220.0,8.0,661.0
Cordoba,San Justo,Freyre,14140220.0,10.0,89.0
Cordoba,San Justo,Freyre,14140220.0,10.1,18.0
Cordoba,San Justo,Freyre,14140220.0,10.2,53.0
Cordoba,San Justo,Freyre,14140220.0,12.0,6.0
Cordoba,San Justo,Freyre,14140220.0,12.3,15.0
Cordoba,San Justo,Freyre,14140220.0,15.0,251.0
Cordoba,San Justo,Freyre,14140220.0,20.0,13.0
Cordoba,San Justo,Freyre,14140220.0,20.5,1.0
Cordoba,San Justo,Freyre,14140220.0,25.1,311.0
Cordoba,San Justo,Freyre,14140220.0,25.5,13.0
Cordoba,San Justo,Freyre,14140220.0,50.1,402.0
Cordoba,San Justo,Freyre,14140220.0,50.25,9.0
Cordoba,San Justo,Freyre,14140220.0,100.1,1.0
Cordoba,San Justo,Freyre,14140220.0,100.25,16.0
Cordoba,San Justo,La Francia,14140230.0,0.0,60.0
Cordoba,San Justo,La Francia,14140230.0,5.0,151.0
Cordoba,San Justo,La Francia,14140230.0,6.0,107.0
Cordoba,San Justo,La Francia,14140230.0,8.0,1.0
Cordoba,San Justo,La Francia,14140230.0,12.0,18.0
Cordoba,San Justo,La Francia,14140230.0,15.0,772.0
Cordoba,San Justo,La Francia,14140230.0,25.0,77.0
Cordoba,San Justo,La Francia,14140230.0,50.0,16.0
Cordoba,San Justo,La Paquita,14140240.0,0.0,3.0
Cordoba,San Justo,La Paquita,14140240.0,3.0,223.0
Cordoba,San Justo,La Paquita,14140240.0,4.0,4.0
Cordoba,San Justo,La Paquita,14140240.0,5.0,55.0
Cordoba,San Justo,La Paquita,14140240.0,6.0,13.0
Cordoba,San Justo,La Paquita,14140240.0,7.0,11.0
Cordoba,San Justo,La Paquita,14140240.0,8.0,1.0
Cordoba,San Justo,La Paquita,14140240.0,10.0,31.0
Cordoba,San Justo,La Paquita,14140240.0,12.0,4.0
Cordoba,San Justo,La Paquita,14140240.0,15.0,6.0
Cordoba,San Justo,La Tordilla,14140250.0,6.0,446.0
Cordoba,San Justo,La Tordilla,14140250.0,8.0,31.0
Cordoba,San Justo,La Tordilla,14140250.0,10.0,3.0
Cordoba,San Justo,Las Varas,14140260.0,10.0,148.0
Cordoba,San Justo,Las Varas,14140260.0,20.0,9.0
Cordoba,San Justo,Las Varas,14140260.0,50.0,2.0
Cordoba,San Justo,Las Varillas,14140270.0,0.5,1.0
Cordoba,San Justo,Las Varillas,14140270.0,1.0,7.0
Cordoba,San Justo,Las Varillas,14140270.0,3.0,33.0
Cordoba,San Justo,Las Varillas,14140270.0,6.0,73.0
Cordoba,San Justo,Las Varillas,14140270.0,10.0,6792.0
Cordoba,San Justo,Las Varillas,14140270.0,15.0,6.0
Cordoba,San Justo,Las Varillas,14140270.0,20.0,5.0
Cordoba,San Justo,Marull,14140280.0,0.5,1.0
Cordoba,San Justo,Marull,14140280.0,10.0,119.0
Cordoba,San Justo,Marull,14140280.0,20.0,18.0
Cordoba,San Justo,Marull,14140280.0,50.0,623.0
Cordoba,San Justo,Marull,14140280.0,75.0,41.0
Cordoba,San Justo,Miramar,14140290.0,6.0,405.0
Cordoba,San Justo,Miramar,14140290.0,15.0,600.0
Cordoba,San Justo,Miramar,14140290.0,30.0,205.0
Cordoba,San Justo,Miramar,14140290.0,100.0,59.0
Cordoba,San Justo,Morteros,14140300.0,0.0,432.0
Cordoba,San Justo,Morteros,14140300.0,1.0,3.0
Cordoba,San Justo,Morteros,14140300.0,2.0,492.0
Cordoba,San Justo,Morteros,14140300.0,3.0,3.0
Cordoba,San Justo,Morteros,14140300.0,6.0,24.0
Cordoba,San Justo,Morteros,14140300.0,10.0,82.0
Cordoba,San Justo,Morteros,14140300.0,15.0,12.0
Cordoba,San Justo,Morteros,14140300.0,20.0,65.0
Cordoba,San Justo,Morteros,14140300.0,60.0,4727.0
Cordoba,San Justo,Morteros,14140300.0,100.0,839.0
Cordoba,San Justo,Plaza Luxardo,14140310.0,6.0,6.0
Cordoba,San Justo,Plaza San Francisco,14140320.0,6.0,9.0
Cordoba,San Justo,Portena,14140330.0,0.0,5.0
Cordoba,San Justo,Portena,14140330.0,4.0,402.0
Cordoba,San Justo,Portena,14140330.0,5.0,72.0
Cordoba,San Justo,Portena,14140330.0,25.0,911.0
Cordoba,San Justo,Portena,14140330.0,50.0,295.0
Cordoba,San Justo,Portena,14140330.0,75.0,398.0
Cordoba,San Justo,Portena,14140330.0,100.0,180.0
Cordoba,San Justo,Quebracho Herrado,14140340.0,0.0,24.0
